GID_2,fips,RUCC_2013,rucc_grouped,pop_size,perc_african_american,perc_latino_hispanic,perc_unemployed,perc_graduated,perc_urban_pop,entropy_coloc,entropy_sci,extroversion_coloc,extroversion_sci,proximity_rep_coloc,proximity_dem_coloc,proximity_rep_sci,proximity_dem_sci,proximity_rep_comm,proximity_dem_comm,proximity_rep_res,proximity_dem_res,perc_nv_rep,perc_nv_dem,n_swing,n_swing_0820,segregation_off,segregation_on,segregation_res
USA.41.24_1,45047,4,2,69338.0,0.320199601949869,0.063615910467565,0.057236821300952,0.22052114,0.6032,0.1601421814049483,0.3807143098819215,0.3801,1.3822,0.5824,0.3853,0.5554,0.3741,0.5800000000000001,0.401,0.4964,0.3462,0.589,0.3898,0,0,0.5640116499936685,0.5421420422133485,0.5597361212053447
USA.41.25_1,45049,6,3,19227.0,0.527851458885942,0.043116450824362,0.107613834287136,0.11013648,0.0,0.1496132876775715,0.2649680942867147,0.2891,0.7383,0.3838,0.5876,0.3819,0.5730999999999999,0.4017,0.5871999999999999,0.1418,0.7764,0.3919,0.5976,0,0,0.31018108142332523,0.2765259555048488,0.12098171856655676
USA.41.26_1,45051,2,1,344865.0,0.126858335870558,0.062056166905891,0.061174942299688,0.21367218,0.7558,0.2753789427006223,0.7087994551950332,0.5147,4.2212,0.5942999999999999,0.351,0.5398,0.3774,0.6006999999999999,0.3823,0.5592,0.3149,0.6582,0.3239,0,0,0.5932632645308344,0.5286651454649172,0.6123441605635378
USA.41.27_1,45053,3,1,28363.0,0.389627331382435,0.137926171420513,0.075181579354041,0.094725944,0.1085,0.1396430059874883,0.3596630062150533,0.2115,0.8757,0.4526999999999999,0.5093000000000001,0.4436,0.4821,0.4529,0.5327,0.2837,0.5817,0.4539,0.5316,0,0,0.40338103077117876,0.3854107244723331,0.309163079331358
USA.41.28_1,45055,2,1,64989.0,0.233716475095785,0.04930065087938,0.055280883963235,0.1819907,0.4719,0.2059058006880726,0.47984565571916,0.4164,1.3902,0.5414,0.4155,0.5041,0.3985,0.521,0.4585,0.5189,0.2953,0.5993,0.3789,0,0,0.5189312397112827,0.48816314888762113,0.6007715100352211
USA.41.29_1,45057,1,1,94653.0,0.2010290217954,0.059448723231171,0.048327392377296,0.16423881,0.6206,0.1791875779649976,0.4241656412775624,0.2904,1.0182,0.5703,0.3823,0.5381,0.3708,0.5947,0.3842,0.5598,0.2911,0.6001,0.3798,0,0,0.5582499683424085,0.5321591557330291,0.6259853524906356
USA.41.30_1,45059,2,1,67148.0,0.229403705248109,0.053657592184428,0.063994998848419,0.14884758,0.35979999999999995,0.1894898391357896,0.3903641518097131,0.3672,0.9458,0.6046,0.3539,0.5733999999999999,0.3416,0.6151,0.3658,0.5243,0.3488,0.6231,0.3579,0,0,0.5979485880714195,0.5781517398745007,0.573880471851065
USA.41.31_1,45061,6,3,16730.0,0.630424387328153,0.025582785415421,0.077762619372442,0.086895145,0.0,0.1586166395820688,0.2586022184801294,0.2894,0.5795,0.3634,0.6039000000000001,0.3734,0.5748,0.3495999999999999,0.6362,0.1779,0.667,0.3395,0.6468,0,0,0.2869444092693427,0.26925270964061604,0.20232571141052158
USA.41.32_1,45063,2,1,291723.0,0.149333443026433,0.063111239086394,0.046980985953106,0.27072814,0.7484999999999999,0.3093542122447417,0.6582994402825683,1.0076,4.8671,0.5525,0.3956,0.5275,0.3853,0.5471,0.4291,0.4874,0.2768,0.6594,0.3109,0,0,0.5385589464353552,0.5142612664004563,0.593503661877341
USA.41.33_1,45067,6,3,29585.0,0.568936961297955,0.029778604022309,0.071422273168151,0.1277499,0.4089,0.1326658284756518,0.2630354619783272,0.2472,0.5813,0.3863,0.5875,0.3965,0.5516,0.3717,0.6164,0.1301,0.7457,0.3714,0.6167,0,0,0.3118272761808281,0.30226754135767253,0.13160395818191978
USA.41.34_1,45069,6,3,26912.0,0.500557372175981,0.033219381688466,0.089302422289219,0.089350462,0.3477,0.1313314601297853,0.2540655322927123,0.23,0.5833,0.4173,0.5583,0.4226,0.5304,0.4082,0.5806,0.0937,0.8762,0.4082,0.5806,0,0,0.34994301633531716,0.33599543639475177,0.038295969139598596
USA.41.35_1,45065,8,4,9584.0,0.444282136894825,0.008034223706177,0.065871833084948,0.16764632,0.0,0.1669007148964831,0.2806421805034577,0.2939,0.7404,0.5116,0.4608,0.522,0.4261,0.5009,0.4881,0.466,0.5136,0.5019,0.487,1,1,0.47138153729264276,0.4812464346833999,0.44915301615698555
USA.41.36_1,45071,6,3,37842.0,0.307171925373923,0.079699804450082,0.045444505797902,0.18930981,0.3272,0.150890331022909,0.3014451900599237,0.2426,0.5673,0.5736,0.3897,0.5492,0.3824,0.5882000000000001,0.393,0.4699,0.3479,0.5922,0.3887,0,0,0.5556540458401924,0.5318026240730176,0.5439704813551741
USA.41.37_1,45073,4,2,77932.0,0.070895139352256,0.057178052661294,0.060613091267655,0.21379803,0.3625,0.1876705619033197,0.4588314641625532,0.316,1.0051,0.6937,0.2556,0.6423,0.259,0.7208,0.2539,0.6137,0.194,0.7179,0.2576,0,0,0.7166012409775864,0.6861808328579577,0.7104042041706268
USA.41.38_1,45075,4,2,84909.0,0.617849697911882,0.023637070275236,0.094997667590484,0.16893989,0.3452,0.2334331918722959,0.414124195190033,0.6164,1.7669,0.3511,0.6121,0.3825,0.5554,0.309,0.6796,0.2424,0.6371,0.3053,0.6842,0,0,0.27396479675826263,0.2895750142612663,0.25510147034158887
USA.41.39_1,45077,2,1,129617.0,0.063934514762724,0.040118194372652,0.043868601498963,0.26650995,0.6244,0.194851391265429,0.5862058956272224,0.3795,2.1619,0.6992,0.2481,0.6146,0.2935,0.7363000000000001,0.2344,0.5707,0.2179,0.7398,0.231,0,0,0.7248322147651007,0.6418282943525385,0.6730027394196902
USA.41.40_1,45079,2,1,414719.0,0.473255384971511,0.054289772110755,0.0597191912998,0.36136436,0.9144,0.3007460098195917,0.6688806977157744,0.9071,6.8538,0.3997,0.5535,0.4553999999999999,0.4645,0.3476,0.6275,0.2164,0.5657,0.3152,0.6592,0,0,0.3418386729137647,0.40637478608100386,0.2804830323698776
USA.41.41_1,45081,2,1,19008.0,0.244949494949495,0.156460437710438,0.040886061034523,0.12221128,0.0143,0.1493334969013936,0.2832735926383158,0.2501,0.6352,0.6143,0.3533,0.5922999999999999,0.3501999999999999,0.6382,0.3455,0.5084,0.3643,0.6382,0.3455,0,0,0.60447005191845,0.5854962920707358,0.5563258232235702
USA.41.42_1,45083,2,1,322864.0,0.202812949105506,0.073194905594925,0.050215541619013,0.1954578,0.7048000000000001,0.2896924669263117,0.5955632699785407,0.7838,3.423,0.6013,0.3437,0.5696,0.3374,0.6093999999999999,0.3697,0.4766,0.3312,0.6229,0.3545,0,0,0.6023173356971001,0.57843696520251,0.5570526080393582
USA.41.43_1,45085,3,1,105537.0,0.461193704577542,0.042051602755432,0.076567841506567,0.16949111,0.652,0.1710882649180083,0.4607239600342755,0.3542,1.701,0.4181999999999999,0.5475,0.4233,0.4885,0.4180999999999999,0.5654,0.2794,0.5345,0.4206,0.5628,0,0,0.35735089274407994,0.3663719338277239,0.33314697825236206
USA.41.44_1,45087,2,1,27306.0,0.299714348494836,0.017505310188237,0.088421398635878,0.12862124,0.35710000000000003,0.086142744588792,0.2015248581317421,0.1102,0.2944,0.5709,0.3981,0.5553,0.3854,0.5756,0.4082,0.4836,0.3562,0.5754,0.4085,0,0,0.5486260605293148,0.5340131203650884,0.5469894336669089
USA.41.45_1,45089,6,3,31279.0,0.643658684740561,0.022954698040219,0.045450836393309,0.11520447,0.16920000000000002,0.1728107244000786,0.3244831438181146,0.3569,0.9141,0.358,0.6112,0.3837,0.5608,0.3217,0.6667,0.1963,0.7345,0.3217,0.6667,0,0,0.27890338103077117,0.2865801483171705,0.17487560798345164
USA.41.46_1,45091,1,1,276569.0,0.188831720113245,0.060310446940908,0.049221127649102,0.2726759,0.7733,0.2619044323067832,0.6370938913606993,0.5435,3.4728,0.5468000000000001,0.389,0.5354,0.3791,0.5837,0.3881,0.4224,0.3687,0.5841,0.3879,0,0,0.5391287830821831,0.5243154592127781,0.5057863252641583
USA.42.1_1,46003,9,4,2649.0,0.010570026425066,0.060022650056625,0.003415300546448,0.12209302,0.0,0.1198558735911857,0.3541604650942785,0.1646,1.2234,0.6666000000000001,0.2818,0.6662,0.2771,0.6748000000000001,0.2874,0.5245,0.4061,0.6718,0.2881,0,0,0.6828542484487781,0.6903166001140901,0.5419578464806842
USA.42.2_1,46005,7,3,18959.0,0.009335935439633,0.113613587214516,0.02279172355845,0.19829355,0.7465,0.1553136106693262,0.4580696924963583,0.315,2.1225,0.6416,0.3167,0.6403,0.295,0.652,0.3149,0.5586,0.3344,0.6398,0.3255,0,0,0.6449284538432316,0.6590844266970907,0.6011069491809694
USA.42.3_1,46007,9,4,3411.0,0.001465845793023,0.087950747581354,0.105960264900662,0.15698172,0.0,0.0784620214046508,0.3183377754288529,0.1041,0.847,0.5541,0.4039,0.5343,0.4108,0.5545,0.411,0.4279,0.466,0.5622,0.4027,0,0,0.5343168291756364,0.5009269823160296,0.45446413596466706
USA.42.4_1,46009,9,4,7020.0,0.015811965811966,0.028774928774929,0.029432132963989,0.15386178,0.0,0.1147356337819231,0.445775710578854,0.164,1.7095,0.6746000000000001,0.2838,0.6618,0.2769999999999999,0.6759000000000001,0.2926999999999999,0.6121,0.3083,0.6826,0.2855,0,0,0.6866531594276308,0.6872504278379921,0.6456085425169117
USA.42.5_1,46011,5,2,34315.0,0.013230365729273,0.036776919714411,0.040684468224724,0.39236996,0.6887000000000001,0.1974112986740821,0.5842587185007202,0.3606,4.914,0.5495,0.3928,0.6034,0.3233,0.5769,0.3808,0.5144,0.3518,0.5277,0.4247,0,1,0.5384323160693935,0.612592698231603,0.5666685302174763
USA.42.6_1,46013,5,2,38471.0,0.025005848561254,0.035949156507499,0.029691540450683,0.24185023,0.7306,0.1963033216258016,0.5302396091714138,0.4269,3.6735,0.6005,0.3523,0.6178,0.3119,0.6244,0.3395,0.5446,0.3602,0.5725,0.3874,0,1,0.5963657084968975,0.6309897318881916,0.5788561525129983
USA.42.7_1,46015,9,4,5247.0,0.011625690870974,0.012959786544692,0.034119782214156,0.24999233,0.0,0.141614368654727,0.3792885421808301,0.2712,1.9788,0.6402000000000001,0.312,0.5902000000000001,0.3522,0.6275,0.3377,0.5279,0.3855,0.6723,0.2888,0,0,0.6470178548816007,0.5825727324586423,0.5553754123106167
USA.42.8_1,46017,9,4,1974.0,0.0,0.077507598784195,0.189189189189189,0.082618028,0.0,0.0746848316861553,0.2604161426772945,0.1137,0.6986,0.3485999999999999,0.6209,0.4269,0.5312,0.4241,0.5509,0.1658,0.7272,0.3138,0.6605,0,0,0.26681018108142324,0.33849115801483165,0.16190529434785045
USA.42.9_1,46019,6,3,10167.0,0.004229369528868,0.04180190813416,0.092651757188498,0.19259909,0.4968,0.1232737430060842,0.4721186252051879,0.1845,2.095,0.7474,0.1979,0.7196,0.2027,0.7436999999999999,0.2118999999999999,0.7173,0.1714,0.7598,0.1977,0,0,0.7871343548182854,0.7814460924130062,0.7809582378263544
USA.42.10_1,46021,9,4,1548.0,0.0,0.042635658914729,0.036989795918367,0.16945997,0.0,0.0819638658309604,0.3020417712341475,0.1063,0.9372,0.8155,0.157,0.7731,0.1822,0.8191999999999999,0.1597,0.8236,0.1259,0.8285,0.1516,0,0,0.8561479042674434,0.8342127780946949,0.8658243417006766
USA.42.11_1,46023,9,4,9346.0,0.00117697410657,0.039910121977316,0.084366062917064,0.15479466,0.0,0.1333337789675824,0.4054060649810951,0.196,1.4261,0.6576,0.3101,0.626,0.3241,0.6928,0.2863,0.5193,0.4235,0.6537,0.3258,0,0,0.6592376851969102,0.6281374786081004,0.5293229719908313
USA.42.12_1,46025,9,4,3791.0,0.005539435505144,0.037193352677394,0.055014326647564,0.12533745,0.0,0.0804892366062576,0.380473159434782,0.0974,1.1782,0.6651,0.2884,0.6459,0.2907,0.6686,0.2929,0.6253,0.2824,0.6718,0.2893,0,0,0.6777257186273269,0.6661437535653165,0.6674679935148432
USA.42.13_1,46027,6,3,14816.0,0.018493520518359,0.032059935205184,0.064474907063197,0.41806081,0.779,0.1043847777292402,0.5262043106566212,0.1337,2.1753,0.4423999999999999,0.5086999999999999,0.5556,0.3736,0.4735999999999999,0.4871,0.3996,0.4845,0.4191,0.5401,0,0,0.39723945802203364,0.5426411865373645,0.42829988259629903
USA.42.14_1,46029,5,2,28289.0,0.009226200996854,0.032415426490862,0.015025148023174,0.2310383,0.7288,0.1942651674632659,0.4994453431738077,0.4033,3.0322,0.6373,0.3141,0.624,0.309,0.6517999999999999,0.3122,0.6007,0.2957,0.6423,0.3205,0,0,0.6438520957325566,0.6374786081003994,0.6462794208084084
USA.42.15_1,46031,9,4,3965.0,0.000756620428752,0.004539722572509,0.251913265306122,0.14257787,0.0,0.0957289070089004,0.3363525879742911,0.1758,1.3597,0.4781999999999999,0.4837999999999999,0.4779,0.4622,0.5278,0.4426,0.3258,0.5723,0.478,0.4934,1,1,0.4356717740914271,0.42405875641756985,0.3379549393414211
USA.42.16_1,46033,3,1,8360.0,0.008373205741627,0.041267942583732,0.043007915567282,0.28306445,0.0,0.1671863706145848,0.5560876453951394,0.2534,2.5403,0.6834000000000001,0.2621,0.6541,0.2597,0.6786,0.2824,0.6693,0.2289,0.692,0.27,0,0,0.7059642902367989,0.6940958357102112,0.7219768546989433
USA.42.17_1,46035,7,3,19944.0,0.007521058965102,0.036151223425592,0.016820298393994,0.21522355,0.7862,0.2096288082001822,0.491488290008594,0.4885,3.5279,0.6505,0.3065,0.6479,0.2892,0.6803,0.2892,0.592,0.3128,0.6364,0.3303,0,0,0.6570216537925794,0.6686394751853965,0.631855537541231
USA.42.18_1,46037,9,4,5487.0,0.000728995808274,0.024603608529251,0.0217659137577,0.17747025,0.0,0.1178998033874746,0.38942872164404,0.1547,1.2823,0.5615,0.397,0.5779,0.3681999999999999,0.5602,0.4101,0.4751,0.4427,0.5608,0.4102,1,1,0.5433709003419019,0.5623930405019966,0.4938782355900934
USA.42.19_1,46039,9,4,4283.0,0.000233481204763,0.036189586738268,0.017849174475681,0.17823903,0.0,0.1096062899751385,0.3867552189959496,0.1474,1.2091,0.6329,0.3185,0.6295000000000001,0.3098,0.6419,0.321,0.5737,0.2938,0.6403,0.3222,0,0,0.6382803596302393,0.6408300057045065,0.6322468832112708
USA.42.20_1,46041,9,4,5343.0,0.002058768482126,0.04248549504024,0.187838400666389,0.12498521,0.0,0.1099818626922326,0.3170668079717184,0.3213,1.0473,0.4121999999999999,0.5503,0.4568,0.4908999999999999,0.4256,0.5434,0.2999,0.5777,0.3918,0.5773,0,0,0.3517791566417626,0.38854820308043353,0.3204561972382177
USA.42.21_1,46043,9,4,2838.0,0.014799154334038,0.013742071881607,0.007768361581921,0.160037,0.0,0.0835694769146871,0.3540613923231414,0.1062,1.1799,0.8086,0.162,0.7284,0.2238,0.8208,0.1585,0.7939,0.1626,0.8276,0.1521,0,0,0.8486133974927187,0.7726754135767256,0.828702409571197
USA.42.22_1,46045,9,4,4005.0,0.002746566791511,0.021223470661673,0.02218782249742,0.20762804,0.0,0.1250488260735969,0.4025780410273727,0.1974,1.8776,0.7125,0.2463,0.6992,0.2461,0.7337,0.2353,0.644,0.2824,0.7249,0.2432,0,0,0.7343928073952134,0.7359526525955505,0.6779225135573321
USA.42.23_1,46047,6,3,6979.0,0.0,0.015904857429431,0.031168831168831,0.20184971,0.0,0.0975278404139569,0.4862513773507254,0.1149,1.554,0.6792,0.2668,0.6625,0.2593,0.6856,0.2724,0.6654,0.2256,0.6863,0.2717,0,0,0.7003292389515006,0.7003707929264118,0.721641415553195
USA.42.24_1,46049,9,4,2157.0,0.0,0.009272137227631,0.031031031031031,0.15489614,0.0,0.0766374281755496,0.329582206754946,0.0926,0.9872,0.7439999999999999,0.2176999999999999,0.7131,0.2351,0.7499,0.2192,0.7544,0.1653,0.7539,0.2146,0,0,0.7724452323667215,0.7537079292641187,0.8051098563202326
USA.42.25_1,46051,7,3,7550.0,0.002913907284768,0.048344370860927,0.024584057611125,0.15411966,0.0,0.1032858003882977,0.3694324329039502,0.1497,1.1503,0.6319,0.3243,0.6156,0.3298,0.6324000000000001,0.3346,0.5928,0.3145,0.6439,0.3228,0,0,0.6339749271875396,0.616657159155733,0.6313523788226086
USA.42.26_1,46053,9,4,4004.0,0.012487512487512,0.016483516483516,0.035751840168244,0.14738773,0.0,0.1316119552164259,0.3423287186632472,0.2122,1.0869,0.7466,0.2162,0.7310000000000001,0.2208,0.7469,0.2256,0.6209,0.3297,0.75,0.2223,0,0,0.7750411548689375,0.7766685681688534,0.6385643204561973
USA.42.27_1,46055,8,4,1868.0,0.000535331905782,0.000535331905782,0.009569377990431,0.19972546,0.0,0.057091610363362,0.3102864657594105,0.0641,0.7854,0.8694000000000001,0.1072,0.7827999999999999,0.1757,0.8644999999999999,0.1181,0.8168,0.1373,0.8866,0.0975,0,0,0.9218057490186147,0.8457644038790644,0.8556493542796444
USA.42.28_1,46057,9,4,6127.0,0.002448180186062,0.050922147870083,0.025252525252525,0.16469109,0.0,0.1380250324680028,0.4421427792876782,0.2176,2.4931,0.697,0.2572,0.6472,0.2895,0.7083,0.2575,0.7112,0.2023,0.7192,0.2469,0,0,0.7176775990882613,0.6679264118653736,0.760272823838542
USA.42.29_1,46059,9,4,3061.0,0.001960143743875,0.044429924861156,0.003170577045022,0.16896573,0.0,0.094110063663611,0.3531511529776914,0.1303,1.2922,0.7303000000000001,0.2339,0.7017,0.2484,0.7384000000000001,0.2337999999999999,0.6764,0.2749,0.7392,0.2327,0,0,0.7535139926554388,0.736095265259555,0.7002292167495947
USA.42.30_1,46061,8,4,3429.0,0.0,0.00029163021289,0.023166023166023,0.18876828,0.0,0.136119243115226,0.35832902052062,0.2176,1.4499,0.7056999999999999,0.2569,0.6744,0.2715,0.7166,0.2581,0.6799,0.2412,0.7235,0.2531,0,0,0.7233759655565404,0.7001568739304049,0.7210264437859899
USA.42.31_1,46063,9,4,1179.0,0.0,0.013570822731128,0.028288543140028,0.34285715,0.0,0.0768344839462453,0.3202437160547036,0.0854,0.8604,0.8795999999999999,0.0808,0.8209,0.1279,0.8949,0.074,0.8589,0.1073,0.8953,0.0736,0,0,0.9449791059896162,0.9070165430690245,0.8959579582937329
USA.42.32_1,46065,7,3,17829.0,0.000729149139043,0.033933479163161,0.00905507616917,0.32826081,0.7132,0.191044510300061,0.4806663314392242,0.5591,3.9306,0.6532,0.3026,0.6438,0.2918,0.6949000000000001,0.2706,0.6203,0.277,0.6354,0.3266,0,0,0.6612004558693174,0.6638619509412436,0.6676916196120087
USA.42.33_1,46067,8,4,7412.0,0.0,0.025903939557474,0.017428043306047,0.21615909,0.0,0.1397411637414326,0.4491224913959429,0.2078,2.1454,0.7308,0.2317,0.6837,0.258,0.739,0.2341,0.7132,0.2128,0.7484,0.2258,0,0,0.7552235025959224,0.7164147176269253,0.7555207692737742
USA.42.34_1,46069,9,4,1381.0,0.017378711078928,0.034757422157857,0.009395973154362,0.16791745,0.0,0.08076549895484,0.3380458356012889,0.1111,0.916,0.7478999999999999,0.2233,0.7052,0.2431,0.7679999999999999,0.2107,0.7415,0.2272,0.7686,0.2102,0,0,0.7713688742560465,0.7423702224757559,0.7632917761502768
USA.42.35_1,46071,8,4,2868.0,0.003486750348675,0.004532775453278,0.092945128779395,0.19428656,0.0,0.0996523051197769,0.3633565971312624,0.1322,1.4484,0.6341,0.3265,0.6153000000000001,0.3319,0.6291,0.3438,0.4896,0.4073,0.6396,0.3341,0,0,0.6339749271875396,0.6149458071876783,0.5217755912114944
USA.42.36_1,46073,9,4,1811.0,0.0,0.070127001656543,0.0,0.1096857,0.0,0.0808359636443529,0.3282485122689995,0.1147,1.0113,0.6388,0.3247,0.644,0.3034,0.6467999999999999,0.3229,0.5725,0.3614,0.6405,0.3302,0,0,0.6380904140812966,0.6557330290929835,0.593783194498798
USA.42.37_1,46075,9,4,916.0,0.013100436681223,0.0,0.028503562945368,0.15589887,0.0,0.0708658513182345,0.2620320650996638,0.0704,0.552,0.7977000000000001,0.1539,0.7556999999999999,0.1948,0.7798,0.1854,0.7547,0.1495,0.8142,0.1504,0,0,0.8468405723692541,0.8128208784940103,0.8141108067311456
USA.42.38_1,46077,9,4,5131.0,0.0,0.026505554472812,0.007855459544383,0.20348236,0.0,0.1227820342433946,0.3919671463689251,0.176,1.2708,0.6289,0.3245,0.6296999999999999,0.3121,0.6325999999999999,0.3302,0.6366,0.2672,0.6334,0.3297,0,0,0.6319488413321515,0.6393325727324586,0.6822832224520602
USA.42.39_1,46079,6,3,11358.0,0.003961965134707,0.026941362916006,0.023640661938534,0.21726657,0.5578,0.1283049582290271,0.46199290263011,0.1901,1.9286,0.5896,0.3632,0.602,0.3314,0.5971,0.3667,0.5658,0.316,0.5886,0.3755,0,1,0.582562998607066,0.6058185966913862,0.6154190193995639
USA.42.40_1,46081,6,3,25687.0,0.009888270331296,0.035231829330011,0.025707846175518,0.32205418,0.6725,0.2189601840575948,0.5739334529909672,0.4238,3.8841,0.6525,0.2845,0.6681,0.2504,0.6469,0.3006,0.7036,0.2907,0.6258,0.3204,0,0,0.6722172977079903,0.7107102110667427,0.7066025605188125
USA.42.41_1,46083,3,1,63233.0,0.022029636424019,0.024939509433365,0.014937041069883,0.37977341,0.7452,0.3225712447512167,0.6143220374482495,0.8844,8.7579,0.6167,0.3328,0.6204999999999999,0.3055,0.6119,0.352,0.5817,0.3034,0.6133,0.3512,0,0,0.6189692288210713,0.6374786081003992,0.6313523788226086
USA.42.42_1,46085,9,4,3746.0,0.0,0.010945008008542,0.058895705521472,0.186518,0.0,0.1516460152646855,0.3427030843401234,0.2822,1.4201,0.624,0.3313,0.5788,0.3719,0.6463,0.3232,0.5303,0.3813,0.6449,0.3247,0,0,0.6245409649233886,0.5603964632059326,0.5590652429138481
USA.42.43_1,46091,9,4,4373.0,0.00114337983078,0.085067459410016,0.015546218487395,0.16661306,0.0,0.1132901412812376,0.3503752207290905,0.1696,0.9554,0.5294,0.4258,0.5525,0.3877,0.5264,0.4391,0.4614,0.4241,0.5269,0.4384,1,1,0.5048119539065468,0.530376497432972,0.4966176552803712
USA.42.44_1,46087,3,1,5676.0,0.00246652572234,0.041402396053559,0.028590649175917,0.20391773,0.0,0.1447168816339425,0.4059007792624486,0.203,1.6178,0.669,0.2833,0.6583,0.282,0.6758000000000001,0.2882,0.607,0.3005,0.68,0.2841,0,0,0.6834240850956059,0.6811893896177981,0.6471180186727792
USA.42.45_1,46089,9,4,2245.0,0.013363028953229,0.00445434298441,0.022492970946579,0.14770798,0.0,0.0770412533259846,0.3673341417994351,0.0995,1.6298,0.7747,0.1906,0.7369,0.2118999999999999,0.7848,0.1868,0.7539,0.1734,0.7848,0.1868,0,0,0.8090414081296695,0.7872219053051912,0.8003018952311736
USA.42.46_1,46093,3,1,29561.0,0.0177260579818,0.044281316599574,0.03285396233227,0.21028955,0.6675,0.2123748373499518,0.6072244534996871,0.4309,5.8873,0.694,0.2453,0.6594,0.247,0.6888,0.2632,0.6732,0.2036,0.7161,0.2341,0,0,0.7233126503735595,0.7069309754706218,0.7383015597920277
USA.42.47_1,46095,9,4,1916.0,0.002087682672234,0.002609603340292,0.141135972461274,0.14941569,0.0,0.0913457258807508,0.3599373528650338,0.134,1.4895,0.5513,0.4061,0.5621,0.3869,0.535,0.4295,0.4776,0.4239,0.556,0.4079,0,0,0.5311510700265923,0.5377923559612093,0.5057863252641583
USA.42.48_1,46097,8,4,2293.0,0.000872219799389,0.023549934583515,0.022707423580786,0.17539988,0.0,0.0802875618762557,0.2758412500106594,0.0974,0.6155,0.6333,0.3179,0.6323,0.3081,0.6415000000000001,0.3182999999999999,0.4897,0.4006,0.6377,0.3218,0,1,0.638913511460048,0.6440387906446092,0.5255772348633085
USA.42.49_1,46099,3,1,194884.0,0.061067096323967,0.053873073212783,0.025107822258809,0.29006332,0.8565999999999999,0.4018981456784998,0.6416693373633447,1.7711,11.8251,0.598,0.3488,0.5994,0.3165,0.5775,0.3843999999999999,0.5021,0.3739,0.5325,0.4275,0,1,0.5969988603267062,0.6145892755276668,0.5474366858612401
USA.42.50_1,46101,8,4,6335.0,0.008681925808998,0.045935280189424,0.018421860607921,0.21675153,0.0,0.1073839046353287,0.4416916686678455,0.1348,1.3644,0.5682,0.3867,0.5632,0.3728,0.5682,0.3982,0.4934,0.4202,0.5682,0.3982,0,1,0.5541344814486514,0.5486309184255562,0.5166880975009783
USA.42.51_1,46103,3,1,108707.0,0.012483096764698,0.055994554168545,0.029009663977303,0.27045774,0.8198000000000001,0.3107826193400645,0.6357838877771629,0.9118,9.1521,0.6285,0.3109,0.5818,0.3208,0.6273,0.3268,0.5803,0.2792,0.6229,0.3311,0,0,0.6403064454856273,0.5989731888191672,0.6440990663610444
USA.42.52_1,46105,8,4,2977.0,0.0,0.00537453812563,0.019018404907975,0.17769551,0.0,0.0925921048824467,0.3438911154789325,0.134,1.1606,0.7951,0.16,0.7604000000000001,0.1817,0.8061999999999999,0.1564,0.6879,0.1911,0.8091,0.1536,0,0,0.8413321514499177,0.8255134055904165,0.7535081343992844
USA.42.53_1,46107,9,4,2613.0,0.001530807500957,0.009950248756219,0.015833333333333,0.19908987,0.0,0.0667245396235292,0.2981627230772788,0.073,0.7659,0.7795,0.194,0.7419,0.2132,0.7874,0.1921999999999999,0.7785,0.1734,0.7904,0.1903,0,0,0.8099278206914018,0.7898602395892755,0.8140549002068542
USA.42.54_1,46109,9,4,10254.0,0.004681100058514,0.039789350497367,0.050084889643463,0.15069152,0.0,0.1623669628751356,0.4080061141964384,0.2786,1.4652,0.527,0.4301999999999999,0.5373,0.4048,0.5175,0.4535,0.4332,0.4863,0.5173,0.4538,1,1,0.5005065214638471,0.507344552196235,0.44607815732095935
USA.42.55_1,46111,9,4,2371.0,0.0,0.040067482075074,0.016974169741697,0.15331665,0.0,0.1462457594238454,0.3099618020469475,0.2569,0.9415,0.6897,0.2664,0.6704,0.2753,0.7033,0.2601,0.6268,0.3044,0.7033,0.2601,0,0,0.7072305938964163,0.694594980034227,0.6560071560351093
USA.42.56_1,46102,6,3,13835.0,0.0,0.03903144199494,0.123047410249383,0.15890646,0.0,0.1473461776826519,0.3730317521483856,0.3133,1.4805,0.2242,0.7301,0.361,0.5785,0.0897,0.8722,0.09,0.9073,0.0879,0.874,0,0,0.11890591363809039,0.2577723901882486,0.01884049868619664
USA.42.57_1,46115,9,4,6408.0,0.016541822721598,0.033551810237203,0.018158236057069,0.16193809,0.0,0.1304788822568596,0.3972595530684905,0.1956,1.3094,0.6197,0.3365,0.6322,0.3086,0.6142,0.3515,0.5783,0.3275,0.6142,0.3515,0,0,0.6185260225402052,0.6436109526525955,0.6159780846424778
USA.42.58_1,46117,9,4,2963.0,0.005737428282146,0.049949375632805,0.002305475504323,0.27703702,0.6997,0.1443154805403678,0.4439358907134774,0.3,2.9559,0.6979,0.2591,0.6761,0.2668999999999999,0.7166,0.2494,0.6898,0.2496,0.717,0.2491,0,0,0.7170444472584525,0.7046491728465489,0.7218650416503606
USA.42.59_1,46119,9,4,1279.0,0.007036747458952,0.01563721657545,0.002853067047076,0.25052631,0.0,0.08209599978008,0.3009926324610651,0.11,0.8728,0.7596,0.2003,0.7382,0.2126,0.7729,0.1951,0.6962,0.2803,0.7729,0.1951,0,0,0.7933392427504116,0.7876497432972047,0.7082797562475541
